"DATE.TIME,""hour"",""day"",""lab"",""analyzer"",""CO2_in"",""CO2_S"",""CO2_N"",""CH4_in"",""CH4_S"",""CH4_N"",""NH3_in"",""NH3_S"",""NH3_N"",""H2O_in"",""H2O_S"",""H2O_N"",""n_animals"",""m_weight"",""p_pregnancy_day"",""Y1_milk_prod"",""Temperature"""
"2025-04-09 00:00:00,0,2025-04-09,""UB"",""CRDS.2"",686.901160923407,445.017032594815,442.314458226426,21.7709857119935,2.23425037169611,2.05277182304352,0.99669498645187,0.0353831115042537,0.0104068711038077,0.702842232917602,0.585741637275592,0.595804960695445,51.25,545.1818182,119.5510204,30.91034483,5.329166667"
"2025-04-09 01:00:00,1,2025-04-09,""UB"",""CRDS.2"",705.124657085991,451.500455623074,440.732406819649,23.1993461468861,2.79658402661796,2.03736432189111,1.13985084014685,0.0777599503457296,0.00997931652399815,0.671296211179185,0.561036437490444,0.551658361412519,55,545.1818182,119.5510204,30.91034483,6.3125"
"2025-04-09 02:00:00,2,2025-04-09,""UB"",""CRDS.2"",716.975486561185,441.373479074352,441.531975688778,23.5968458310417,2.09489476471389,2.05130392533445,1.29830472357954,0.0178986576479607,0.0101352196338661,0.676577499856889,0.549534145889371,0.555453769014314,56.25,545.1818182,119.5510204,30.91034483,5.664166667"
"2025-04-09 03:00:00,3,2025-04-09,""UB"",""CRDS.2"",674.699213601611,440.71927999537,447.91608218313,20.3942732380019,2.12173647907352,2.79621952287482,1.30974659017287,0.0109871788193429,0.0209877178884696,0.634430782028861,0.517683486846592,0.527680287217871,56.75,545.1818182,119.5510204,30.91034483,4.918333333"
"2025-04-09 04:00:00,4,2025-04-09,""UB"",""CRDS.2"",566.878669204176,446.295343638352,454.00535564737,11.2507231468624,2.11059802213056,2.57165630048592,0.991437541318769,0.011812478542736,0.0368519655274129,0.602817470053509,0.547719492361074,0.542440483938148,55.5,545.1818182,119.5510204,30.91034483,5.118333333"
"2025-04-09 05:00:00,5,2025-04-09,""UB"",""CRDS.2"",653.108650622157,456.440605217667,452.936942957352,17.8975130446723,2.27609367804722,2.03692902941019,1.01657600842063,0.0386103115528741,0.0141352114866185,0.658541486180555,0.565384633310741,0.577311389048889,50.25,545.1818182,119.5510204,30.91034483,5.488333333"
"2025-04-09 06:00:00,6,2025-04-09,""UB"",""CRDS.2"",612.817918257519,445.31590636613,459.291129766056,15.7872925794371,2.08776993494129,2.6258433186837,0.917345946760703,0.0145046864667241,0.035918168647263,0.620567613181602,0.563320671967852,0.560949107683222,52.75,545.1818182,119.5510204,30.91034483,6.308333333"
"2025-04-09 07:00:00,7,2025-04-09,""UB"",""CRDS.2"",597.031521430981,452.015490100389,455.403214804,14.6413221496958,2.26184642757426,2.63123398169241,0.895058257546768,0.0144041920054852,0.0437944731922167,0.637348157391667,0.596020836971741,0.585372291046241,49.5,545.1818182,119.5510204,30.91034483,10.42166667"
"2025-04-09 08:00:00,8,2025-04-09,""UB"",""CRDS.2"",649.172487716648,456.189132106667,462.498959230926,18.6910272580176,2.38643583172166,2.69880045582592,1.05803964629183,0.0190317590463481,0.0256027684113759,0.701736917428574,0.651956383449537,0.652331409059185,46.5,545.1818182,119.5510204,30.91034483,17.73166667"
"2025-04-09 09:00:00,9,2025-04-09,""UB"",""CRDS.2"",571.179156060602,445.508357069,456.309066589,13.4543080065091,2.27313635535722,3.09223898087148,0.904673072347056,0.0249509866915686,0.0682667015957963,0.74077973806087,0.712699144658351,0.69786620146124,47,545.1818182,119.5510204,30.91034483,18.70583333"
"2025-04-09 10:00:00,10,2025-04-09,""UB"",""CRDS.2"",546.41484324238,432.984287349426,447.698462669963,12.1208548355997,2.21716918436815,3.18407285101463,0.852964331877574,0.0301249180701334,0.121428358715369,0.810421862899963,0.73127943304926,0.765590726759834,44.5,545.1818182,119.5510204,30.91034483,18.5175"
"2025-04-09 11:00:00,11,2025-04-09,""UB"",""CRDS.2"",528.584330006926,429.146270015611,436.650806600278,11.3403419429658,2.37382986320648,3.16648415678814,0.820366674909074,0.0398306232209389,0.0990928440607461,0.700922098723796,0.591510914019722,0.631827090834741,47.25,545.1818182,119.5510204,30.91034483,17.63833333"
"2025-04-09 12:00:00,12,2025-04-09,""UB"",""CRDS.2"",528.019544730935,429.835305415148,432.73713103813,11.2787780552506,2.64814343173055,2.9540575306137,0.950721343817927,0.0566348427205592,0.0676183357333685,0.665977137845769,0.597679788338686,0.599780976779963,48.75,545.1818182,119.5510204,30.91034483,17.0975"
"2025-04-09 13:00:00,13,2025-04-09,""UB"",""CRDS.2"",517.165260417796,430.468149862722,434.047769687333,10.4420195177373,2.7397206717087,3.19217612042315,0.89851833000387,0.0525490126187926,0.0714922184880019,0.682937589097408,0.593483455860611,0.621659100500055,46.75,545.1818182,119.5510204,30.91034483,15.97083333"
"2025-04-09 14:00:00,14,2025-04-09,""UB"",""CRDS.2"",509.949703894814,425.518231589407,427.940674678074,10.1249483388199,2.29161977196074,2.62875852733574,0.996955405672157,0.0391617794684407,0.0465015370653463,0.677238126823889,0.609872032462703,0.614473135473222,42.25,545.1818182,119.5510204,30.91034483,15.15083333"
"2025-04-09 15:00:00,15,2025-04-09,""UB"",""CRDS.2"",522.212546667824,429.235403046814,442.654785730815,11.1066606969428,2.6698494613163,3.94429767941037,0.930711267583731,0.0580496828240259,0.100620359480232,0.681771890956352,0.610711743239593,0.633329606678037,42.25,545.1818182,119.5510204,30.91034483,14.99666667"
"2025-04-09 16:00:00,16,2025-04-09,""UB"",""CRDS.2"",519.433132112824,425.884974451056,446.410287189741,10.5502922521202,2.33047680895445,4.32921116312907,0.937717640827481,0.0364712046330204,0.134856450920122,0.710536512251546,0.662193981870703,0.663304528621778,43.5,545.1818182,119.5510204,30.91034483,13.51416667"
"2025-04-09 17:00:00,17,2025-04-09,""UB"",""CRDS.2"",539.565437600111,430.622662062111,433.852105430685,12.558072648484,2.93384156709833,3.43053785635963,0.923053041263778,0.0613513542701278,0.074577458567887,0.735387716624185,0.670348916829778,0.67766866848776,46.25,545.1818182,119.5510204,30.91034483,12.0975"
"2025-04-09 18:00:00,18,2025-04-09,""UB"",""CRDS.2"",555.434902603037,433.807019881408,436.39115781563,13.7766814653801,3.13739640459944,3.71096309185445,1.01453483688943,0.0547441697428148,0.0684340901786315,0.747282598862731,0.682038402167277,0.690492227227074,46.75,545.1818182,119.5510204,30.91034483,10.41083333"
"2025-04-09 19:00:00,19,2025-04-09,""UB"",""CRDS.2"",582.632701496982,430.555646041361,437.945665643593,16.1194238351389,2.72862932095935,3.650802862425,1.13930824209694,0.0500213804757227,0.0703123317496352,0.759296597455074,0.692239070353723,0.693827017921463,45.75,545.1818182,119.5510204,30.91034483,8.985"
"2025-04-09 20:00:00,20,2025-04-09,""UB"",""CRDS.2"",554.878331953574,427.994190369463,444.719798328278,13.5220913472392,2.31544551819777,4.21678165923333,1.07530630487897,0.038267663604663,0.116609664914493,0.791919998486593,0.752763365873074,0.744601262277629,47.5,545.1818182,119.5510204,30.91034483,7.58"
"2025-04-09 21:00:00,21,2025-04-09,""UB"",""CRDS.2"",545.76506036912,427.06814453137,441.193747740315,13.0059879540625,2.34040965684982,3.86436051309963,0.987377574133416,0.031973530318587,0.0897867811223185,0.82819954214187,0.770089474186481,0.787240740008111,47.75,545.1818182,119.5510204,30.91034483,6.568333333"
"2025-04-09 22:00:00,22,2025-04-09,""UB"",""CRDS.2"",543.896878567473,427.125637612574,448.87359324513,12.1615603238897,2.15976406992815,4.54885818243037,0.93436143952352,0.0261301739077482,0.120866941129743,0.795794072398454,0.738173245740797,0.752055477449796,48.25,545.1818182,119.5510204,30.91034483,5.710833333"
"2025-04-09 23:00:00,23,2025-04-09,""UB"",""CRDS.2"",533.178605923528,429.504273064797,463.034877567796,11.1335721658754,2.20902928434518,5.54482004615574,0.925352501054917,0.0245207801613519,0.157649595547463,0.776444566693768,0.725440106793167,0.746206321871574,49.5,545.1818182,119.5510204,30.91034483,5.425"
"2025-04-10 00:00:00,0,2025-04-10,""UB"",""CRDS.2"",567.258857277037,437.363845395426,473.581770057685,13.485269534638,2.60456749279629,5.93108227665722,0.894180068313213,0.042637138023663,0.197779612208277,0.76673509131775,0.722308656486592,0.732522606314463,56.6,545.1818182,119.5510204,31.315,4.9"
"2025-04-10 01:00:00,1,2025-04-10,""UB"",""CRDS.2"",543.606223675546,435.43040589,462.558302241167,11.3712635444039,2.42589202222907,4.99800878547741,0.870357666296398,0.0364129302235741,0.182318319085333,0.773899485758602,0.73831291060737,0.745854587028574,56.75,545.1818182,119.5510204,31.315,5.066666667"
"2025-04-10 02:00:00,2,2025-04-10,""UB"",""CRDS.2"",532.040494820852,436.773871187759,473.632919280574,10.3799792311052,2.3975162826863,5.6904230318963,0.773778932205972,0.0326893879352445,0.211438784188334,0.772045300079907,0.739920227942852,0.752590843883222,56.75,545.1818182,119.5510204,31.315,5.486666667"
"2025-04-10 03:00:00,3,2025-04-10,""UB"",""CRDS.2"",551.25587069987,434.975350442722,463.886806121852,11.8849105559573,2.28513319406185,4.93089732563685,0.878649688324963,0.0321569042868778,0.168857908730889,0.787537209459074,0.752838877940093,0.759652328085352,57.25,545.1818182,119.5510204,31.315,5.5825"
"2025-04-10 04:00:00,4,2025-04-10,""UB"",""CRDS.2"",552.349405049074,433.903054981889,460.04634177487,12.1888996190326,2.21964977599611,4.97692768733352,0.844808288364796,0.0289833168333518,0.162998045174982,0.802381228151435,0.765239912414055,0.772944202631296,51.25,545.1818182,119.5510204,31.315,5.5675"
"2025-04-10 05:00:00,5,2025-04-10,""UB"",""CRDS.2"",579.045515215514,434.968269469352,447.978148687166,14.79460929806,2.50256835176278,4.19820691039055,0.989401462813007,0.0296181491545445,0.0813040555487558,0.815930153368555,0.771210562461389,0.77758296716913,52.25,545.1818182,119.5510204,31.315,6.015833333"
"2025-04-10 06:00:00,6,2025-04-10,""UB"",""CRDS.2"",602.869720292361,434.533440319963,460.908838104222,17.2466964411533,2.37802072736,5.17992612961741,0.91575644622163,0.02618517950525,0.103251100847109,0.820419682989371,0.771127042981778,0.78130709459637,52.25,545.1818182,119.5510204,31.315,6.741666667"
"2025-04-10 07:00:00,7,2025-04-10,""UB"",""CRDS.2"",588.411084944509,433.38255856863,453.449498830074,15.8442123361022,2.39607138273482,4.44880877875667,0.973293082873695,0.0291397085674093,0.100323755190774,0.814819550544167,0.758776748862556,0.770319247562426,51.75,545.1818182,119.5510204,31.315,7.99"
"2025-04-10 08:00:00,8,2025-04-10,""UB"",""CRDS.2"",557.840525131,430.591625616408,455.61539217313,13.6324246425356,2.25950084355018,4.63522229964389,0.958900595076537,0.0259069321300352,0.10067645131525,0.782802517375444,0.734204887820722,0.746155943579519,52.75,545.1818182,119.5510204,31.315,8.808333333"
"2025-04-10 09:00:00,9,2025-04-10,""UB"",""CRDS.2"",564.601867374444,430.304992949851,435.353017044093,14.054278898475,2.311449046275,2.92012722222981,0.972281775296529,0.0309996658312426,0.0734294294822685,0.790402999870398,0.731544901722555,0.735929600313722,46.5,545.1818182,119.5510204,31.315,10.09666667"
"2025-04-10 10:00:00,10,2025-04-10,""UB"",""CRDS.2"",534.179774071084,429.969513962741,438.207503602722,11.4672555813588,2.31971947262037,3.22044271667,0.931324621777787,0.0356741355294,0.065269655752424,0.788395751472417,0.750692843498426,0.745977267184519,46,545.1818182,119.5510204,31.315,13.65166667"
"2025-04-10 11:00:00,11,2025-04-10,""UB"",""CRDS.2"",534.789652527158,433.916730298,448.345834947334,11.7754967446406,2.74462545775518,4.34210595413037,0.86537819518862,0.0472524000528093,0.136415159701078,0.809399043352278,0.763735522494555,0.776347159525482,47.25,545.1818182,119.5510204,31.315,14.71083333"
"2025-04-10 12:00:00,12,2025-04-10,""UB"",""CRDS.2"",506.322878094584,425.961203147796,444.060807210555,9.44606736526807,2.11745041105908,3.92793088354389,0.86262985360375,0.03203743336935,0.12842983454203,0.816229046625259,0.773718715718889,0.772953221522296,45.25,545.1818182,119.5510204,31.315,16.03083333"
"2025-04-10 13:00:00,13,2025-04-10,""UB"",""CRDS.2"",534.056081745352,424.828482351723,450.314360290981,12.0842959077026,2.24527355783722,4.55854302329315,0.937298383001195,0.0341378007347852,0.181811640990759,0.837699320046787,0.783443103504204,0.798320309216334,49.75,545.1818182,119.5510204,31.315,16.76166667"
"2025-04-10 14:00:00,14,2025-04-10,""UB"",""CRDS.2"",511.511478774315,423.368186504723,446.632334078722,10.1574818245674,2.19042312558408,4.38549467355111,0.794727422093222,0.0357145487318297,0.156910060387506,0.84648149063525,0.782040013479407,0.805934806559074,47,545.1818182,119.5510204,31.315,15.39166667"
"2025-04-10 15:00:00,15,2025-04-10,""UB"",""CRDS.2"",504.093847583907,422.272721312315,441.021018235315,9.47501670506204,2.22277431610055,3.95410840961482,0.825878941375676,0.0346668659677315,0.169091051012254,0.85447625193163,0.795377703686482,0.8257245425545,49.5,545.1818182,119.5510204,31.315,16.50583333"
"2025-04-10 16:00:00,16,2025-04-10,""UB"",""CRDS.2"",508.614727642222,421.937288802074,439.214438384796,10.1738390431911,2.28876020484574,4.00644021971149,0.985331929929093,0.04102607961405,0.167686841151255,0.869743502244768,0.810393204894611,0.813987685957352,48.5,545.1818182,119.5510204,31.315,15.40583333"
"2025-04-10 17:00:00,17,2025-04-10,""UB"",""CRDS.2"",519.586524046463,421.198493771963,442.511418665018,11.0231395876635,2.20592340954796,4.27335983726593,1.2386758811738,0.035684805357374,0.172074330726797,0.859399711063,0.790375032518518,0.8147262119985,48.5,545.1818182,119.5510204,31.315,12.99083333"
"2025-04-10 18:00:00,18,2025-04-10,""UB"",""CRDS.2"",550.426586568963,424.3763275615,455.011135159537,14.7828769883033,2.33545306578111,5.23732664314963,1.18600733853174,0.0401066459454185,0.198340861229926,0.848350430609759,0.765996055085537,0.797765957347593,50,545.1818182,119.5510204,31.315,10.65166667"
"2025-04-10 19:00:00,19,2025-04-10,""UB"",""CRDS.2"",529.887544794278,426.015191119611,460.376284679463,11.0979419761612,2.18607486220018,5.21897305651944,0.825846003949166,0.03060550071645,0.235529075719593,0.826625241859158,0.790861442186389,0.804565847197593,53,545.1818182,119.5510204,31.315,8.799166667"
"2025-04-10 20:00:00,20,2025-04-10,""UB"",""CRDS.2"",523.072836802991,429.233098404426,457.581707607722,10.2097859441341,2.21540448889648,4.65011860982852,0.749732219223102,0.0260636138767741,0.222487573108463,0.832456139921843,0.784993871209574,0.806941996074055,50.25,545.1818182,119.5510204,31.315,7.319166667"
"2025-04-10 21:00:00,21,2025-04-10,""UB"",""CRDS.2"",499.40691718612,430.257244747092,453.137199652611,7.93383467038537,2.15375075881574,4.13723715586407,0.659794369201602,0.0224891006462926,0.200090092794074,0.809281583782444,0.772753144627278,0.793234033215555,49.25,545.1818182,119.5510204,31.315,7.268333333"
"2025-04-10 22:00:00,22,2025-04-10,""UB"",""CRDS.2"",468.378592957213,430.066400813167,450.063967877852,5.33934065838787,2.10630259642944,3.72230593774204,0.493638268893648,0.0171353921006351,0.150173669028092,0.786944465970871,0.767145014783722,0.778882096503259,50.25,545.1818182,119.5510204,31.315,7.165"
"2025-04-10 23:00:00,23,2025-04-10,""UB"",""CRDS.2"",463.78872271688,429.039512480445,448.301160045444,4.96337126163185,2.13798692525741,3.69478883812814,0.49456879704537,0.0186491100664759,0.151870141472611,0.780828564823472,0.760026441804074,0.773159777028278,49,545.1818182,119.5510204,31.315,7.190833333"
"2025-04-11 00:00:00,0,2025-04-11,""UB"",""CRDS.2"",473.775691482991,429.849558329111,453.442464121815,5.66406522752111,2.11481042128204,4.03558622445407,0.472502710519611,0.0188178215981185,0.163258422985481,0.779159693923852,0.762098308702926,0.772948633164426,49,545.1818182,119.5510204,31.21864407,6.895833333"
"2025-04-11 01:00:00,1,2025-04-11,""UB"",""CRDS.2"",489.570319587296,430.994819757277,457.51445650063,7.06514035006833,2.16609758089555,4.31921378584371,0.553562691362408,0.0222087758571592,0.183924945924148,0.801087676463731,0.785597779335704,0.791761108835481,47.4,545.1818182,119.5510204,31.21864407,6.143333333"
"2025-04-11 02:00:00,2,2025-04-11,""UB"",""CRDS.2"",491.460340707472,430.504624273129,453.756357946241,7.18825337913093,2.26883628732166,4.11532043289185,0.627437137641482,0.0281946023542982,0.188122473737,0.816156025058222,0.787606807789778,0.805243077212686,48.75,545.1818182,119.5510204,31.21864407,5.969166667"
"2025-04-11 03:00:00,3,2025-04-11,""UB"",""CRDS.2"",495.495590070083,429.006523710574,448.055056807111,7.73975464465341,2.18120608174686,3.89940066517963,0.668306112785389,0.0225843603278945,0.133308620266356,0.771210833758084,0.73393904184187,0.74889906170574,50.75,545.1818182,119.5510204,31.21864407,6.251666667"
"2025-04-11 04:00:00,4,2025-04-11,""UB"",""CRDS.2"",504.376214644695,430.756049787833,449.479348783112,8.00747729560639,2.23073989504278,3.82882484028408,0.66115442966537,0.0241323044891815,0.142984417140352,0.763316218350481,0.739109570345889,0.743788845291778,54,545.1818182,119.5510204,31.21864407,6.549166667"
"2025-04-11 05:00:00,5,2025-04-11,""UB"",""CRDS.2"",516.869525098398,430.245466328112,447.613349768425,9.12167155878658,2.20885130908074,3.61771005498297,0.65086907494512,0.0285288460829352,0.13678206705063,0.778965289120843,0.749764489065204,0.755489279184796,51,545.1818182,119.5510204,31.21864407,7.038333333"
"2025-04-11 06:00:00,6,2025-04-11,""UB"",""CRDS.2"",536.318797661407,430.519924726148,456.441045961574,11.482914930178,2.25703156379629,4.56616121117278,0.708368169586055,0.0288146790487186,0.142216155967889,0.794572318553148,0.76458785467463,0.771819530874259,51.5,545.1818182,119.5510204,31.21864407,8.2375"
"2025-04-11 07:00:00,7,2025-04-11,""UB"",""CRDS.2"",532.581299336544,429.0923379416,452.545977816333,11.9657511944415,2.27600351373056,4.377485163295,0.749089112670772,0.0321476865643069,0.131825961663723,0.810192238632822,0.781644683077363,0.787311187646722,52.5,545.1818182,119.5510204,31.21864407,11.62166667"
"2025-04-11 08:00:00,8,2025-04-11,""UB"",""CRDS.2"",515.689372628796,427.100537985482,446.461962549556,10.2480132513398,2.26636978414982,4.0513648706113,0.744014245483426,0.0307153231350167,0.160083708435778,0.82721466911987,0.800491540845741,0.804543511134611,53,545.1818182,119.5510204,31.21864407,14.85916667"
"2025-04-11 09:00:00,9,2025-04-11,""UB"",""CRDS.2"",503.405726421009,425.272202286241,441.394147781592,9.2244986056864,2.24822551552926,3.74927905669519,0.806496384832389,0.0331607845869889,0.148780777506222,0.845761353114796,0.811831148414574,0.816719624324852,48.5,545.1818182,119.5510204,31.21864407,15.85666667"
"2025-04-11 10:00:00,10,2025-04-11,""UB"",""CRDS.2"",506.307815279297,422.759638861186,442.185478148555,10.4596436733659,2.14629032192371,3.937594297515,0.799186066166204,0.0357848503527018,0.155446433694944,0.856396603694842,0.81441952488374,0.822594974431259,45.5,545.1818182,119.5510204,31.21864407,12.95166667"
"2025-04-11 11:00:00,11,2025-04-11,""UB"",""CRDS.2"",526.730343994704,422.115351364482,442.158420352019,12.0806116653154,2.15888947226259,4.3904348579463,0.87454487643975,0.0356401599087074,0.154446017415963,0.864318841546528,0.803160368370815,0.821771994363111,46,545.1818182,119.5510204,31.21864407,12.64833333"
"2025-04-11 12:00:00,12,2025-04-11,""UB"",""CRDS.2"",533.342932164398,422.314311368074,443.464242867185,12.562836591596,2.24472000405389,4.29089509550704,0.91189707763175,0.0343891568250519,0.145696575923537,0.869624151139056,0.8191869084855,0.832592835259741,45.5,545.1818182,119.5510204,31.21864407,13.685"
"2025-04-11 13:00:00,13,2025-04-11,""UB"",""CRDS.2"",509.721386124379,421.969772224908,441.0459684585,10.2721080350598,2.21870129298889,4.04836668940445,0.931046616571769,0.028702623364137,0.125579349421878,0.870470685344305,0.825262533242555,0.834632044784629,43.25,545.1818182,119.5510204,31.21864407,16.23666667"
"2025-04-11 14:00:00,14,2025-04-11,""UB"",""CRDS.2"",525.695787713167,421.069071613704,447.068401277518,11.3219238748555,2.22831629870037,4.58632601987,0.96696855612012,0.0321026947115963,0.176056575382037,0.889839630457861,0.838141321100444,0.854627855451444,47,545.1818182,119.5510204,31.21864407,17.26"
"2025-04-11 15:00:00,15,2025-04-11,""UB"",""CRDS.2"",515.431602482805,419.889768525555,441.057694765203,10.6069519255655,2.2430009878787,4.18637602066593,1.00353336134725,0.0353233489255945,0.164988276805963,0.891754780892463,0.8362283159715,0.849267428789167,45.25,545.1818182,119.5510204,31.21864407,16.01916667"
"2025-04-11 16:00:00,16,2025-04-11,""UB"",""CRDS.2"",524.913099822861,422.536080709278,428.756238298056,11.5399176328303,2.55871674321185,3.231767722765,1.20183581838713,0.0445405773396371,0.0949627942731242,0.914859852550148,0.83764507493724,0.849719936372703,45.25,545.1818182,119.5510204,31.21864407,15.745"
"2025-04-11 17:00:00,17,2025-04-11,""UB"",""CRDS.2"",557.432725130537,424.621091005241,426.251669013018,14.2697660324459,2.63635001346333,2.94258077757426,1.41845251759231,0.0453179685606037,0.0940831468630925,0.920861524259583,0.831917461145333,0.846659249543778,46.75,545.1818182,119.5510204,31.21864407,14.79166667"
"2025-04-11 18:00:00,18,2025-04-11,""UB"",""CRDS.2"",646.421931256945,421.709667628389,451.424917226815,21.5186771140963,2.30608671659037,5.46800188371259,1.93619961216093,0.0439583374294352,0.190304942070739,0.962819948681056,0.860625678910592,0.869761507914759,47.5,545.1818182,119.5510204,31.21864407,13.53833333"
"2025-04-11 19:00:00,19,2025-04-11,""UB"",""CRDS.2"",662.290062670079,432.916718659315,471.669599001741,22.7762475325477,2.72672355322685,6.47079526954907,1.78868389666897,0.0638632897566963,0.314523993674111,0.973607208114123,0.869249437190019,0.889660932502018,47,545.1818182,119.5510204,31.21864407,13.01083333"
"2025-04-11 20:00:00,20,2025-04-11,""UB"",""CRDS.2"",615.737245916167,435.385477479778,482.058574159426,17.223866525387,2.69548421305074,6.54747912118,1.44071685480129,0.0668422368841093,0.300210984716277,0.96698944103337,0.894979343194426,0.907642482034333,45.5,545.1818182,119.5510204,31.21864407,12.75916667"
"2025-04-11 21:00:00,21,2025-04-11,""UB"",""CRDS.2"",633.407127434074,445.476317108629,491.18487032526,18.4601904549694,3.16129829552111,6.87105903685518,1.41742850869731,0.0950316102166076,0.313711511419574,0.986070159279824,0.918675358992018,0.929282971643537,47.75,545.1818182,119.5510204,31.21864407,12.80833333"
"2025-04-11 22:00:00,22,2025-04-11,""UB"",""CRDS.2"",584.337265942861,438.261361763482,508.149464781463,13.9760969100239,2.56433437885315,8.02361936245222,1.16699942871779,0.0793716184390389,0.381645840843463,0.993688557853073,0.941739626964204,0.957635157865129,48,545.1818182,119.5510204,31.21864407,11.15333333"
"2025-04-11 23:00:00,23,2025-04-11,""UB"",""CRDS.2"",586.145494469703,430.096424578389,469.331575369297,14.8523126215741,2.34669530593889,5.97982775558704,1.36883919852935,0.035974755729126,0.193694124407204,1.0377801434837,0.973934908428537,0.987588313204445,45.5,545.1818182,119.5510204,31.21864407,9.908333333"
"2025-04-12 00:00:00,0,2025-04-12,""UB"",""CRDS.2"",647.25941534532,435.61847145,447.690327863833,19.6917824779001,2.75881518736204,4.38627892435407,1.49381073233394,0.0469058231384074,0.105348476459098,1.07680850325332,0.99942363789289,1.00825793328635,44.75,545.1818182,119.5510204,31.28305085,8.869166667"
"2025-04-12 01:00:00,1,2025-04-12,""UB"",""CRDS.2"",639.78575467007,433.795176108296,452.794179902278,18.6427718140544,2.51186863508944,4.62815152037629,1.61733976164688,0.0375484682496019,0.112771096586863,1.06549046775694,0.999608097955224,1.00713842108263,48.2,545.1818182,119.5510204,31.28305085,7.8525"
"2025-04-12 02:00:00,2,2025-04-12,""UB"",""CRDS.2"",610.882815743849,439.772856704019,454.175477930925,16.028035329104,2.25244741537241,4.66669304081148,1.4611181599951,0.0350997039553593,0.122630688387902,1.04136901104549,0.974329805550278,1.00474175211105,50.5,545.1818182,119.5510204,31.28305085,8.175833333"
"2025-04-12 03:00:00,3,2025-04-12,""UB"",""CRDS.2"",582.824768039192,441.766505823593,472.014945003926,13.5675283361853,2.43446193616574,5.26730783383093,1.30789844008523,0.0375957938764574,0.213755864417241,1.01023086081779,0.960192238944926,0.9810915864355,45.75,545.1818182,119.5510204,31.28305085,8.700833333"
"2025-04-12 04:00:00,4,2025-04-12,""UB"",""CRDS.2"",596.576564908787,439.241215973592,451.439372000297,14.5377333610221,2.30068769931519,3.14693726715612,1.30828201771352,0.0379198063950408,0.125290381903765,1.02911524859857,0.991510242578296,0.99239612390222,52.25,545.1818182,119.5510204,31.28305085,8.885"
"2025-04-12 05:00:00,5,2025-04-12,""UB"",""CRDS.2"",589.023494671795,440.020553881833,441.734959376093,13.825501546021,2.07586858115056,2.31243738671722,1.09611015255383,0.0265724636894593,0.0716136957648908,1.04457889776074,1.002568637623,1.00507266920419,48.25,545.1818182,119.5510204,31.28305085,9.3125"
"2025-04-12 06:00:00,6,2025-04-12,""UB"",""CRDS.2"",605.759242420777,442.168247397,456.516354826481,17.209531371955,2.19687603447222,3.67159036037093,1.03429312841113,0.0249055967116778,0.114816358250135,1.05493037671034,1.0126238833413,1.02117101935463,47.75,545.1818182,119.5510204,31.28305085,9.8525"
"2025-04-12 07:00:00,7,2025-04-12,""UB"",""CRDS.2"",623.318833466964,441.282825911333,477.274520726778,18.7011254838485,2.42889216476852,5.59232015193056,1.12425768742955,0.0455906373808963,0.212812803402241,1.06670524835552,1.00643267724624,1.02553818443648,49.25,545.1818182,119.5510204,31.28305085,10.31833333"
"2025-04-12 08:00:00,8,2025-04-12,""UB"",""CRDS.2"",582.815348659204,432.561565533852,463.017072966945,15.1692767032046,2.35832305054612,5.09092595778518,1.12576411667843,0.0387592406815611,0.204266167018667,1.05595471833935,0.98883066344324,1.01280144592298,50.25,545.1818182,119.5510204,31.28305085,10.82833333"
"2025-04-12 09:00:00,9,2025-04-12,""UB"",""CRDS.2"",589.196779612946,431.492494740648,451.87214608587,16.3544755345853,2.37786290022111,4.57169098362574,1.10519490077331,0.0405941802200629,0.111430164532192,1.05074877810199,0.996149664815925,1.00544432681337,50.5,545.1818182,119.5510204,31.28305085,13.40166667"
"2025-04-12 10:00:00,10,2025-04-12,""UB"",""CRDS.2"",549.852955510417,427.673642296723,440.651716182241,13.2280585870156,2.09828945549037,3.26298688254407,1.02020892270891,0.0250351670632963,0.108686447511589,1.04103808213463,0.991537953488684,1.00529461128293,47.5,545.1818182,119.5510204,31.28305085,18.76916667"
"2025-04-12 11:00:00,11,2025-04-12,""UB"",""CRDS.2"",556.059542865148,427.035841505519,431.110008028778,13.8111512329126,2.16827722071778,2.53812173298093,0.973590162380102,0.0249359663355481,0.0709867097613555,1.03897747338731,0.95415597620363,0.983635707135519,47,545.1818182,119.5510204,31.28305085,19.75583333"
"2025-04-12 12:00:00,12,2025-04-12,""UB"",""CRDS.2"",547.012106993083,426.27456295626,425.295955627815,12.7275307471661,2.25321735388815,2.2087129428713,1.07013967628209,0.0404580248826,0.0451003121532037,1.03334924193065,0.953459120039075,0.971096033598222,46.25,545.1818182,119.5510204,31.28305085,21.28583333"
"2025-04-12 13:00:00,13,2025-04-12,""UB"",""CRDS.2"",549.702073991074,422.674515530093,423.808438104963,12.996594362495,2.03629054037167,2.22186897448667,1.34488577566593,0.0315630289739445,0.0435907767935278,1.01491053438893,0.905133173211611,0.946377061380167,46,545.1818182,119.5510204,31.28305085,21.39333333"
"2025-04-12 14:00:00,14,2025-04-12,""UB"",""CRDS.2"",533.776571639166,422.535035105223,433.474936669685,11.8882781288018,2.10902543330148,3.14070728712167,1.46524277391694,0.0411557333117388,0.119063078690991,0.95781294715025,0.842635709352296,0.886605006583926,46.5,545.1818182,119.5510204,31.28305085,18.80666667"
